reading_datestamp,co_prescaled,CO2_prescaled,no_prescaled,no2_prescaled,o3_prescaled,pm1_prescale,pm2_5_prescale,pm4_prescale,pm10_prescale,pm_total_prescale,pm_tpc_prescale,nox_prescaled,temperature_f,pressure,humidity
10/Oct/2021 18:00:00,276.64,414.34,13.34,19,42.69,4.53,6.08,7.01,11.75,11.78,2.48,32.34,83.5,980.6,51.1
10/Oct/2021 18:15:00,284.45,416.19,6.97,20.62,41.64,4.73,6.48,7.92,13.8,23.15,2.61,27.59,82.4,980.4,52.6
10/Oct/2021 18:30:00,299.5,417.58,6.24,21.33,41.11,5.38,6.91,7.81,13.69,13.72,2.92,27.57,81.1,980.6,54.7
10/Oct/2021 18:45:00,309.19,418.5,4.57,20.21,39.04,5.51,7.09,8.11,13.22,13.62,2.94,24.78,79.9,980.9,56.4
10/Oct/2021 19:00:00,310.87,418.04,2.91,19.19,38.35,5.29,6.81,7.86,13.19,13.21,2.86,22.1,78.8,980.9,57.6
10/Oct/2021 19:15:00,311.14,418.04,1.62,17.56,37.04,5.27,6.89,7.85,10.44,10.44,2.85,19.18,77.7,981.6,58.9
10/Oct/2021 19:30:00,313.02,418.96,3.01,17.54,36.17,5.52,7,7.86,11.09,11.09,2.92,20.55,76.8,981,60.2
10/Oct/2021 19:45:00,317.75,418.04,2.66,16.85,36.99,5.65,7.09,7.94,12.84,12.87,2.99,19.51,75.9,981.3,61.5
10/Oct/2021 20:00:00,316.36,418.04,4.29,16.48,36.32,5.74,7.11,7.95,11.16,11.16,3.03,20.77,75.4,981.2,62.5
10/Oct/2021 20:15:00,310.92,417.11,4.1,16.5,35.45,6.03,7.51,8.32,11.52,11.52,3.18,20.6,74.8,980.8,63.2
10/Oct/2021 20:30:00,317.17,417.58,5.84,14.96,39.13,6.37,7.92,8.66,13.01,13.04,3.38,20.8,74.7,980.5,64.3
10/Oct/2021 20:45:00,316.72,416.65,6.02,15.38,39.15,6.9,8.4,8.99,12.8,12.8,3.58,21.4,74.5,980.5,65
10/Oct/2021 21:00:00,315.66,416.65,7.91,13.42,39.11,7.16,8.7,9.79,14.68,15.09,3.72,21.33,74.5,980.5,65.4
10/Oct/2021 21:15:00,316.79,416.65,9.61,12.92,38.05,7.23,8.79,9.55,12.61,12.61,3.76,22.53,74.5,980.5,65.7
10/Oct/2021 21:30:00,315.36,417.58,7.63,12.82,36.38,7.31,8.82,9.57,12.66,12.66,3.78,20.45,74.5,980.4,65.9
10/Oct/2021 21:45:00,310.05,417.11,8.93,12.24,36.5,7.53,9.05,9.71,15.71,17.5,3.91,21.17,74.3,980.5,66.1
10/Oct/2021 22:00:00,309.37,418.04,9.06,11.88,34.02,7.47,9.32,10.12,14.16,14.19,3.9,20.94,74.1,980.5,66.3
10/Oct/2021 22:15:00,310.75,418.96,9.51,11.78,33.81,7.43,9.01,9.63,12.38,12.41,3.86,21.29,73.9,981,66.9
10/Oct/2021 22:30:00,312.26,417.58,10.59,12.43,33.44,7.68,9.31,9.91,12.52,12.52,3.98,23.02,73.9,980.9,67.7
10/Oct/2021 22:45:00,311.77,415.73,10.62,11.2,32.38,7.71,9.39,10.16,12.13,12.13,4.04,21.82,73.9,980.9,68.2
10/Oct/2021 23:00:00,310.93,415.73,10.74,11.01,31.67,8.09,9.51,10.04,12.72,12.72,4.16,21.75,73.9,981.2,68.8
10/Oct/2021 23:15:00,310.02,417.11,11.65,9.6,30.02,7.96,9.48,10.16,12.7,12.7,4.1,21.25,73.8,981.3,69.3
10/Oct/2021 23:30:00,311.65,415.73,9.69,9.75,30.41,8.26,9.93,10.68,12.9,12.9,4.27,19.44,73.6,981.4,69.9
10/Oct/2021 23:45:00,311.75,418.04,10.05,10.26,28.64,8.32,10.01,10.58,12.88,12.88,4.3,20.31,73.4,981.5,70.4
11/Oct/2021 00:00:00,310.63,417.58,12.29,10.16,28.28,8.48,10.11,10.77,13.14,13.14,4.35,22.45,73.4,981.6,70.9
11/Oct/2021 00:15:00,308.96,417.58,13.71,10.35,26.08,8.54,9.99,10.7,11.93,11.93,4.36,24.06,73.2,981.3,71.2
11/Oct/2021 00:30:00,310.91,418.5,9.36,10.42,26.28,8.79,10.24,10.68,13.74,14.14,4.46,19.78,73,981.4,71.7
11/Oct/2021 00:45:00,310.25,418.04,10.92,9.66,25.59,8.93,10.42,10.93,12.31,12.31,4.54,20.58,72.9,981.4,72.1
11/Oct/2021 01:00:00,307.03,418.5,10.55,10.1,25.1,8.8,10.2,10.6,12.11,12.11,4.5,20.65,72.9,981.5,72.3
11/Oct/2021 01:15:00,309,418.96,11.58,8.05,24.69,8.93,10.26,10.61,11.77,11.77,4.53,19.63,72.7,981.3,72.9
11/Oct/2021 01:30:00,309.79,420.35,11.37,9.24,24.17,9.13,10.37,10.89,12,12,4.62,20.61,72.3,981.4,73.5
11/Oct/2021 01:45:00,310.5,420.81,12.45,7.89,24.12,9.24,10.46,10.71,11.6,11.6,4.66,20.34,72.1,982.2,74.1
11/Oct/2021 02:00:00,309.36,421.28,11.52,7.6,23.47,9.25,10.59,11.16,13.45,13.45,4.7,19.12,72,982.1,74.4
11/Oct/2021 02:15:00,308.2,420.35,13.71,7.51,23.66,9.16,10.58,10.98,12.34,12.34,4.64,21.22,71.8,982.2,74.9
11/Oct/2021 02:30:00,308.42,420.35,12.09,7.56,23.45,9.38,10.9,11.3,13.21,13.21,4.74,19.65,71.6,982,75.3
11/Oct/2021 02:45:00,306.91,420.35,12.03,7.42,22.59,9.44,10.76,10.92,11.82,11.82,4.78,19.45,71.4,982,75.4
11/Oct/2021 03:00:00,303.72,421.28,12.02,7.44,21.59,9.33,10.78,11.01,12.03,12.03,4.73,19.46,71.2,981.8,75.5
11/Oct/2021 03:15:00,302.69,419.89,10.79,7.43,21.44,9.33,10.82,11.29,12.61,12.61,4.74,18.22,71.1,981.7,75.7
11/Oct/2021 03:30:00,300.27,421.28,11.66,7.4,22,9.19,10.58,10.94,11.51,11.51,4.62,19.06,70.9,981.4,75.9
11/Oct/2021 03:45:00,299.32,421.28,12.2,7.29,21.02,9.11,10.18,10.55,11.79,11.79,4.63,19.49,70.7,981.2,76.1
11/Oct/2021 04:00:00,298.62,420.35,13.96,7.46,20.82,9.45,10.92,11.33,11.69,11.69,4.8,21.42,70.7,981.2,76.1
11/Oct/2021 04:15:00,300.6,421.28,12.91,7.19,21.49,9.41,10.71,11.18,11.89,11.89,4.77,20.1,70.3,980.7,76.3
11/Oct/2021 04:30:00,299.69,421.74,10.93,6.97,21.2,9.78,11.05,11.28,12.6,12.6,4.92,17.9,70.2,980.5,76.8
11/Oct/2021 04:45:00,298.73,422.2,10.99,6.9,20.4,9.62,10.96,11.43,12.22,12.22,4.89,17.89,70,980.4,77.1
11/Oct/2021 05:00:00,300.35,422.66,11.03,6.78,21.55,9.7,11.1,11.41,12.35,12.35,4.93,17.81,70,980.2,77.6
11/Oct/2021 05:15:00,302.5,422.2,14.07,6.53,21.54,9.89,11.25,11.53,13.38,13.38,5.02,20.6,70,980.3,78
11/Oct/2021 05:30:00,299.5,421.28,12.91,7.01,21.36,9.92,11.29,11.67,12.63,12.63,5.03,19.92,70.2,980.3,78
11/Oct/2021 05:45:00,298.57,422.2,11.99,6.73,20.3,10.24,11.6,11.84,12.39,12.39,5.17,18.72,70,980.4,78
11/Oct/2021 06:00:00,297.67,422.2,10.46,6.75,19.25,10.24,11.53,11.96,13.12,13.12,5.17,17.21,69.8,980.6,78.2
11/Oct/2021 06:15:00,298.09,422.2,11.03,6.71,18.79,10.68,12.09,12.51,13.14,13.14,5.42,17.74,69.6,980.8,78.6
11/Oct/2021 06:30:00,299.84,424.05,10.99,6.64,19.32,10.7,12.06,12.6,13.29,13.29,5.36,17.63,69.4,980.7,79.1
11/Oct/2021 06:45:00,301.76,424.05,10.56,6.56,20.08,10.79,12.17,12.4,13.36,13.36,5.43,17.12,69.4,981.1,79.6
11/Oct/2021 07:00:00,300.8,424.51,11.37,6.91,18.46,10.89,12.2,12.51,14.76,14.76,5.48,18.28,69.4,980.6,79.7
11/Oct/2021 07:15:00,304.54,423.13,12.19,6.85,19.33,10.97,12.26,12.51,13.45,13.45,5.5,19.04,69.6,980.6,79.9
11/Oct/2021 07:30:00,306.98,424.98,11.77,6.97,19.99,11.2,12.5,12.96,14.14,14.14,5.58,18.74,69.6,980.4,80
11/Oct/2021 07:45:00,309.22,424.05,13.03,6.85,19.82,11.19,12.54,12.79,13.99,13.99,5.61,19.88,69.6,980.5,80.1
11/Oct/2021 08:00:00,313.09,423.59,12.14,6.75,20.13,11.09,12.31,12.59,13.2,13.2,5.56,18.89,69.8,980,80.3
11/Oct/2021 08:15:00,314.01,424.05,11.78,7.06,19.24,10.96,12.3,12.63,14.23,14.23,5.54,18.84,70.2,980.2,80.6
11/Oct/2021 08:30:00,311.11,422.66,11.7,6.86,19.38,10.94,12.46,12.99,13.61,13.61,5.51,18.56,70.7,980.9,79.9
11/Oct/2021 08:45:00,310.19,424.05,14.7,7.37,20.09,11.17,12.75,13.27,15,15,5.63,22.07,71.1,980.7,79.4
11/Oct/2021 09:00:00,312.23,422.2,17,7.3,20.59,10.66,12.09,12.52,13.83,13.83,5.37,24.3,71.4,980.6,79.3
11/Oct/2021 09:15:00,308.53,421.74,16.02,7.31,21.04,10.51,11.99,12.32,13.35,13.35,5.28,23.33,72,980.4,78.9
11/Oct/2021 09:30:00,305.14,421.74,15.27,7.36,21.16,10.5,12.13,12.71,14.31,14.31,5.32,22.63,72.3,980.5,78.3
11/Oct/2021 09:45:00,300.39,421.28,17.39,7.32,21.88,10.46,12.01,12.57,13.27,13.27,5.29,24.71,72.7,980.3,77.7
11/Oct/2021 10:00:00,299.7,419.89,17.61,7.41,21.15,10.38,11.83,12.05,13.6,13.6,5.22,25.02,73.2,980.3,77.4
11/Oct/2021 10:15:00,312.49,420.81,20.24,7.5,22.2,10.28,11.7,12.02,13.13,13.13,5.24,27.74,74.1,980,76.5
11/Oct/2021 10:30:00,297.69,420.35,21.75,7.4,23.09,9.94,11.44,11.93,12.72,12.72,5.04,29.15,74.8,980.6,74.7
11/Oct/2021 10:45:00,286.57,419.89,22.2,7.52,22.12,9.62,11.17,11.74,13.31,13.31,4.87,29.72,75.2,980.2,74.1
11/Oct/2021 11:00:00,284.37,418.5,20.09,7.67,22.84,9.17,10.65,11.26,12.41,12.41,4.7,27.76,75.7,979.9,73.5
11/Oct/2021 11:15:00,277.74,418.5,22.19,7.86,23.09,8.79,10.29,10.92,12.33,12.33,4.5,30.05,76.5,979.9,72.7
11/Oct/2021 11:30:00,271.8,418.04,24.42,6.74,23.91,8.19,9.73,10.24,11.82,11.82,4.2,31.16,77.2,979.7,71.2
11/Oct/2021 11:45:00,260.13,417.58,27.2,6.75,25.56,7.7,9.02,9.56,11.67,11.67,3.96,33.95,77.7,979.5,69.2
11/Oct/2021 12:00:00,260.14,417.11,26.27,7.33,24.88,7.32,8.7,9.35,12.47,12.47,3.82,33.6,77.9,979.4,68.1
11/Oct/2021 12:15:00,255.43,417.11,25.2,8.01,25.77,7.43,8.86,9.62,15.66,16.09,3.87,33.21,77.9,979.2,67.9
11/Oct/2021 12:30:00,259.79,418.96,19.57,8.23,28.27,8.05,9.42,10.24,14.52,14.55,4.18,27.8,77,978.1,68.7
11/Oct/2021 12:45:00,273.04,418.96,15.62,7.77,28.25,8.43,9.83,10.46,13.29,13.29,4.35,23.39,75.6,978.2,71
11/Oct/2021 13:00:00,282.69,421.74,12.78,7.67,28.47,9.54,11.14,12.17,16.21,16.24,4.91,20.45,74.1,978.2,73.1
11/Oct/2021 13:15:00,292.3,421.28,11.76,7.38,26.29,10.27,12.06,13.27,16.47,16.47,5.29,19.14,72.9,978,75.4
11/Oct/2021 13:30:00,292.56,421.28,9.25,6.5,26.22,10.18,12.3,14.36,19.27,19.3,5.32,15.75,72,977.6,77.1
11/Oct/2021 13:45:00,291.95,422.66,11.82,6.72,27.68,9.42,11.34,13,15.93,15.96,4.9,18.54,71.2,978.1,78.1
11/Oct/2021 14:00:00,289.35,419.89,11.05,6.15,28.23,8.43,9.93,11.18,13.42,13.42,4.4,17.2,70.3,977.3,78.8
11/Oct/2021 14:15:00,281.3,418.96,10.47,6.68,24.33,8.04,9.28,10.07,11.73,11.73,4.15,17.15,69.8,977,79.2
11/Oct/2021 14:30:00,280.54,419.89,10.16,7.03,22.27,8.14,9.59,10.92,14.55,14.58,4.26,17.19,69.4,976.7,79.8
11/Oct/2021 14:45:00,283.38,420.81,7.26,7.04,20.2,8.66,9.96,11.12,15.4,15.43,4.48,14.3,69.4,976.5,80.9
11/Oct/2021 15:00:00,291.1,420.81,10.52,8.16,19.94,9.14,10.64,11.8,15.3,15.32,4.75,18.68,69.6,976.4,81.5
11/Oct/2021 15:15:00,292.31,420.81,7.8,8.47,19.37,9.43,10.99,12.36,18.69,19.12,4.91,16.27,69.8,976.3,82.1
11/Oct/2021 15:30:00,292.78,421.28,9.91,7.09,20.45,9.3,10.86,12.13,16.06,16.09,4.8,17,70.3,976.4,82
11/Oct/2021 15:45:00,284.48,420.35,12.55,7.11,23.89,7.93,9.35,10.36,13.33,13.36,4.13,19.66,70.5,975.6,81.2
11/Oct/2021 16:00:00,277.87,418.04,13.57,7.32,23.45,7.03,8.46,9.68,13.42,13.42,3.71,20.89,70.7,975.4,81
11/Oct/2021 16:15:00,274.09,416.65,14.6,7.24,23.27,5.26,6.52,7.51,10.5,10.5,2.82,21.84,70.9,975.5,81.3
11/Oct/2021 16:30:00,260.85,416.65,14.26,6.75,23.11,4.62,5.78,6.8,12.24,12.65,2.48,21.01,71.4,976,79.9
11/Oct/2021 16:45:00,250.94,415.26,14.3,6.71,23.51,4.2,5.54,6.59,9.19,9.19,2.32,21.01,71.6,975.8,78.5
11/Oct/2021 17:00:00,253.11,415.26,13.17,6.98,23.51,4.18,5.51,6.67,10.2,10.2,2.3,20.15,71.4,976.1,78.5
11/Oct/2021 17:15:00,255.62,413.88,14.56,6.84,23.67,3.66,4.7,5.81,8.45,8.45,2.04,21.4,71.2,975.8,78.7
11/Oct/2021 17:30:00,254.08,416.65,12.19,6.44,23.67,3.08,4.24,5.34,8.64,8.64,1.77,18.63,70.9,975.8,78.8
11/Oct/2021 17:45:00,258.51,415.73,12.98,6.18,22.62,2.96,4.12,5.16,7.61,7.61,1.68,19.16,70.7,975.3,79
11/Oct/2021 18:00:00,255.71,414.8,13.03,5.93,23.28,3.18,4.31,5.37,7.76,7.76,1.79,18.96,70.7,975.6,78.6
11/Oct/2021 18:15:00,255.23,415.26,12.53,5.92,22.3,3.16,4.27,5.2,7.89,7.89,1.78,18.45,70.5,976.1,78.7
11/Oct/2021 18:30:00,240.72,417.11,13.29,5.3,27.45,2.65,3.93,5.32,8.13,8.13,1.57,18.59,70.2,976.8,78.2
11/Oct/2021 18:45:00,231.83,421.28,9.18,4.7,27.53,1.3,2.93,4.81,10.1,10.13,0.98,13.88,68.2,977.6,77.3
11/Oct/2021 19:00:00,245.56,422.2,8.2,4.48,25.07,1.12,2.42,3.85,6.91,6.91,0.82,12.68,66.4,977.4,79.8
11/Oct/2021 19:15:00,253.75,424.51,8.14,4.48,24.57,1.1,2.4,3.62,7.22,7.22,0.82,12.62,64.9,977.3,81.8
11/Oct/2021 19:30:00,257.78,427.29,7.6,3.89,20.44,1.14,2.87,4.64,7.86,7.86,0.89,11.49,64.2,977.8,83.2
11/Oct/2021 19:45:00,255.87,426.83,6.85,3.19,20.8,1.14,2.87,4.66,8.15,8.15,0.89,10.04,63.7,977.7,84
11/Oct/2021 20:00:00,258.64,428.68,5.89,4.24,18.58,1.32,3.16,5.19,8.65,8.65,1.01,10.13,63.5,977.8,84.7
11/Oct/2021 20:15:00,259,430.53,6.96,4.54,19.24,1.43,2.93,4.57,8.11,8.11,1.02,11.5,63.3,978.1,85.2
11/Oct/2021 20:30:00,259.14,431.45,8.58,4.73,18.47,1.54,3.19,4.87,8.91,8.91,1.09,13.31,63.3,978.8,85.5
11/Oct/2021 20:45:00,257.34,433.3,7.49,5,15.45,1.98,3.9,5.83,10.81,10.84,1.32,12.49,63.3,979.3,85.8
11/Oct/2021 21:00:00,261.71,431.92,8.57,4.95,15.59,1.4,2.8,4.17,6.9,6.9,0.99,13.52,63.3,979.3,85.6
11/Oct/2021 21:15:00,269.26,427.75,8.94,4.38,16.27,1.06,2.09,3.27,6.25,6.25,0.78,13.32,63.1,979.3,84.7
11/Oct/2021 21:30:00,274,425.9,9.34,4.23,16.26,1.1,1.89,2.76,5.93,5.93,0.76,13.57,63,979.3,83.4
11/Oct/2021 21:45:00,275.84,424.51,9.18,4.27,15.21,1.14,1.96,2.73,5.34,5.34,0.79,13.45,62.6,979.4,82.8
11/Oct/2021 22:00:00,275.65,424.98,8.86,4.52,16.09,1.25,2.03,2.81,5.06,5.06,0.84,13.38,62.2,979.4,82.7
11/Oct/2021 22:15:00,279.56,424.98,9.35,3.92,15.74,1.18,1.91,2.65,5.03,5.03,0.81,13.27,62.1,979.5,82.9
11/Oct/2021 22:30:00,279.59,424.98,8.19,3.7,14.53,1.2,1.79,2.4,5.33,5.33,0.81,11.89,62.1,979.8,83.1
11/Oct/2021 22:45:00,275.18,424.51,7.78,3.53,15.42,1.41,1.96,2.66,4.96,4.96,0.89,11.31,62.1,980,83.2
11/Oct/2021 23:00:00,278.01,425.9,8.59,3.68,15.39,1.82,2.41,2.82,5.63,5.63,1.11,12.27,61.9,980.4,83
11/Oct/2021 23:15:00,277.85,425.44,8.16,3.52,16.02,2.01,2.65,3.02,5.78,5.78,1.23,11.68,61.9,980.6,83.1
11/Oct/2021 23:30:00,275.65,426.37,7.5,3.77,15.25,2.17,2.75,3.24,5.94,5.94,1.28,11.27,61.7,980.7,83.2
11/Oct/2021 23:45:00,276.61,424.51,9.38,3.74,15.65,2.64,3.14,3.54,7.19,7.22,1.49,13.12,61.7,980.7,83.4
12/Oct/2021 00:00:00,275.55,424.51,6.61,3.89,15.44,2.69,3.29,3.86,6.12,6.12,1.53,10.5,61.7,980.8,83.5
12/Oct/2021 00:15:00,275.23,425.9,6.6,3.77,15.28,2.19,2.82,3.59,5.71,5.71,1.3,10.37,61.7,980.7,83.5
12/Oct/2021 00:30:00,274.09,425.44,8.37,3.58,15.57,1.88,2.52,3.15,5.9,5.9,1.15,11.95,61.7,980.7,83.6
12/Oct/2021 00:45:00,274.4,426.37,7.45,3.71,14.9,1.45,2.19,2.84,5.14,5.14,0.93,11.16,61.5,980.8,83.6
12/Oct/2021 01:00:00,274.83,424.98,8.72,3.8,14.13,1.76,2.55,3.34,5.28,5.28,1.1,12.52,61.5,981,83.5
12/Oct/2021 01:15:00,275.3,424.98,9.39,3.69,14.41,1.38,2.07,2.5,4.46,4.46,0.9,13.08,61.5,981.3,83.7
12/Oct/2021 01:30:00,277.77,426.37,7.92,3.77,13.99,0.96,1.67,2.3,4.69,4.69,0.7,11.69,61.3,981.9,83.8
12/Oct/2021 01:45:00,276.3,427.29,6.22,3.64,14.3,1.05,1.77,2.52,4.86,4.86,0.73,9.86,61.3,982.2,83.9
12/Oct/2021 02:00:00,274.61,427.29,8.55,3.46,13.22,1.27,2.01,2.48,4.45,4.45,0.84,12.01,61.2,982.3,84
12/Oct/2021 02:15:00,273.7,428.22,7.72,3.77,12.78,1.32,2.12,2.76,5.27,5.27,0.87,11.49,61.2,982.4,84.2
12/Oct/2021 02:30:00,274.37,426.83,6.9,3.55,12.66,1.42,2.25,2.88,5.08,5.08,0.92,10.45,61,982.4,84.4
12/Oct/2021 02:45:00,272.25,426.83,8.77,3.08,12.75,1.44,2.21,2.95,5.17,5.17,0.92,11.85,61,982.5,84.2
12/Oct/2021 03:00:00,272.83,427.75,5.97,3.44,13.8,1.91,2.74,3.46,6.26,6.26,1.18,9.41,61,982.7,84.1
12/Oct/2021 03:15:00,270.51,429.14,6,3.46,13.18,2.6,3.46,4.2,5.81,5.81,1.5,9.46,60.8,982.8,84.1
12/Oct/2021 03:30:00,272.74,431.45,6.83,3.43,12.57,3.05,3.94,4.9,7.42,7.42,1.73,10.26,60.4,982.8,84.6
12/Oct/2021 03:45:00,275.02,432.84,5.16,3.5,11.95,3.14,4.25,5.36,7.76,7.76,1.8,8.66,60.1,983.5,85.2
12/Oct/2021 04:00:00,276.28,434.69,6.89,3.39,10.85,3.25,4.42,5.52,7.87,7.87,1.84,10.28,59.9,983.4,85.5
12/Oct/2021 04:15:00,275.74,434.23,4.53,3.09,11.2,3.91,5.27,6.76,9.69,9.69,2.21,7.62,59.7,983.6,85.9
12/Oct/2021 04:30:00,278.24,435.15,5.06,3.37,10.33,4.26,6.36,8.21,10.73,10.73,2.47,8.43,59.5,983.5,86.2
12/Oct/2021 04:45:00,276.69,438.39,6.39,3.43,9.6,3.9,5.64,7.46,10.19,10.19,2.25,9.82,59.5,983.5,86.6
12/Oct/2021 05:00:00,275.46,435.15,6.78,3.14,9.5,3.59,5.42,7.17,9.95,9.95,2.12,9.92,59.5,983.8,86.6
12/Oct/2021 05:15:00,274.36,434.23,5.98,3.49,10.72,4.33,6.11,7.75,9.72,9.72,2.44,9.47,59.5,983.8,86.7
12/Oct/2021 05:30:00,276.33,433.77,7.37,3.53,9.59,4.32,5.87,7.39,10.15,10.15,2.44,10.9,59.5,984.1,86.7
12/Oct/2021 05:45:00,274.49,434.23,6.79,3.48,11.83,4.31,5.64,7.04,9.55,9.55,2.4,10.27,59.5,984.3,86.7
12/Oct/2021 06:00:00,274.28,433.3,8.57,3.61,10.49,4.5,5.85,7.03,8.96,8.96,2.5,12.18,59.7,984.5,86.5
12/Oct/2021 06:15:00,274.18,432.84,7.83,3.96,11.06,5.48,7.03,8.73,12.14,12.14,2.99,11.79,59.7,984.7,86.4
12/Oct/2021 06:30:00,276.08,433.3,4.62,3.81,11.69,6.46,8.44,10.31,12.24,12.24,3.49,8.43,59.9,985.5,86.5
12/Oct/2021 06:45:00,273.57,432.84,6.55,3.75,11.44,6.78,9.11,11.38,13.1,13.1,3.68,10.3,59.9,985.7,86.5
12/Oct/2021 07:00:00,276.09,435.62,7.73,3.67,11.82,7.15,9.64,12.25,15.22,15.22,3.88,11.4,59.9,985.5,86.5
12/Oct/2021 07:15:00,276,432.38,7.86,3.37,12.4,7.85,9.88,11.98,14.08,14.08,4.18,11.23,60.1,986,86.5
12/Oct/2021 07:30:00,275.87,432.38,6.1,3.46,11.89,6.51,8.7,10.64,12.57,12.57,3.56,9.56,59.9,986.6,86.3
12/Oct/2021 07:45:00,275.22,431.45,6.65,3.59,11.9,6.08,8.42,10.59,13.13,13.13,3.35,10.24,59.9,986.5,86.2
12/Oct/2021 08:00:00,282.28,432.84,7.77,3.54,11.9,5.58,7.57,9.49,13.99,14.02,3.07,11.31,59.9,986.4,86.1
12/Oct/2021 08:15:00,282.65,432.84,5.75,3.5,11.48,5.76,7.84,9.67,11.87,11.87,3.16,9.25,59.9,986.5,86.3
12/Oct/2021 08:30:00,283.45,433.3,7.41,3.52,11.48,5.62,7.52,9.16,11.5,11.5,3.04,10.93,59.9,986.7,86.3
12/Oct/2021 08:45:00,281.43,430.53,3.98,2.89,11.94,6.04,8.08,9.69,12.48,12.48,3.27,6.87,59.9,986.8,85.8
12/Oct/2021 09:00:00,283.11,430.07,5.77,3.3,11.12,7.09,9.13,10.83,14.45,14.45,3.77,9.07,59.9,986.9,85.5
12/Oct/2021 09:15:00,285.38,429.6,8.13,3.53,10.58,6.89,8.92,10.49,13.06,13.06,3.66,11.66,59.9,986.9,85.3
12/Oct/2021 09:30:00,284.32,428.22,6.8,3.57,10.62,6.61,8.78,10.67,14.65,14.65,3.54,10.37,60.1,987.1,85
12/Oct/2021 09:45:00,285.15,428.22,4.24,2.96,11.52,6.59,8.83,10.52,14.5,14.5,3.51,7.2,60.3,987.3,84.6
12/Oct/2021 10:00:00,278.47,425.44,8.79,3.45,12.05,6.01,8.09,9.88,13.52,13.52,3.21,12.24,60.8,987.6,83.9
12/Oct/2021 10:15:00,276.8,424.98,6.62,3.83,12.68,6.17,8.2,9.68,13.07,13.07,3.27,10.45,61.5,987.2,83.3
12/Oct/2021 10:30:00,274.41,426.83,8.61,3.93,11.51,6.51,8.72,10.35,13.82,13.82,3.46,12.54,62.2,987.3,82.5
12/Oct/2021 10:45:00,270.29,425.44,9.82,3.91,13.72,6.13,8.14,9.67,11.99,11.99,3.26,13.73,63.3,987.2,81.5
12/Oct/2021 11:00:00,267.49,426.83,10.81,4.48,13.16,5.74,7.77,9.14,12.34,12.34,3.06,15.29,64.4,987.2,80.8
12/Oct/2021 11:15:00,259.27,425.44,8.99,4.52,12.42,5.6,7.74,9.43,14.63,14.66,3,13.51,66,987.5,79.3
12/Oct/2021 11:30:00,250.73,424.05,11.63,4.57,13.64,5.34,7.26,8.71,11.18,11.18,2.86,16.2,67.5,987.9,77.1
12/Oct/2021 11:45:00,240.69,424.51,11.84,5.31,13.19,4.94,6.77,8.04,11.85,11.85,2.66,17.15,69.3,987.5,74.8
12/Oct/2021 12:00:00,233.66,423.13,17.22,5.51,12.94,4.41,6.22,7.51,12.56,12.59,2.42,22.73,70.7,987.1,72.7
12/Oct/2021 12:15:00,224.68,424.51,17.09,5.49,15.38,4.32,6.14,7.46,11.57,11.6,2.38,22.58,71.8,986.9,69.8
12/Oct/2021 12:30:00,228.24,423.59,14.81,5.99,14.92,4.2,6.08,7.31,10.68,10.68,2.32,20.8,72.3,986.6,69.2
12/Oct/2021 12:45:00,221.35,422.66,15.73,4.83,15.64,3.89,5.45,6.44,10.06,10.06,2.17,20.56,73.4,987,67.8
12/Oct/2021 13:00:00,212.71,421.28,15.73,5.64,16.41,3.66,5.42,6.64,10.52,10.52,2.07,21.37,74.5,986.6,65.8
12/Oct/2021 13:15:00,210.64,419.89,15.04,5.2,16.8,3.53,5.22,6.45,8.78,8.78,1.96,20.24,75.6,987.3,65.3
12/Oct/2021 13:30:00,204.52,419.89,15.92,5.17,17.65,3.23,4.68,5.94,8.2,8.2,1.81,21.09,76.5,986.4,63.6
12/Oct/2021 13:45:00,201.68,420.35,15.36,5.76,19.62,3.38,4.96,6.14,9.86,9.86,1.91,21.12,77,986.6,61.7
12/Oct/2021 14:00:00,212.39,418.04,15.89,5.63,20.59,3.47,5.24,6.55,9.16,9.16,1.98,21.52,77.4,986.8,61.2
12/Oct/2021 14:15:00,210.79,418.5,13.31,6.35,22.78,3.34,5.07,6.39,8.89,8.89,1.91,19.66,77.5,987,60.1
12/Oct/2021 14:30:00,206.85,418.5,13.83,6.02,24.12,3.34,5.11,6.55,9.54,9.54,1.92,19.85,77.9,986.9,59.5
12/Oct/2021 14:45:00,207.4,417.11,13.2,6.17,24.69,3.6,5.5,6.89,10.73,10.73,2.05,19.37,78.3,986.4,58.6
12/Oct/2021 15:00:00,207.49,416.19,14.54,6.21,25.7,3.71,5.59,6.93,10.38,10.38,2.09,20.75,78.4,986.3,57.7
12/Oct/2021 15:15:00,212.39,418.96,11.56,6.57,26.76,3.98,5.84,7.1,9.66,9.66,2.23,18.13,78.8,986.6,57.5
12/Oct/2021 15:30:00,207.61,417.58,13.41,6.87,28.24,4.09,6.06,7.56,9.96,9.96,2.28,20.28,78.6,986.4,56.2
12/Oct/2021 15:45:00,217.75,418.5,5.27,7.15,29.74,4.25,5.97,7.07,11.27,11.29,2.31,12.42,78.3,986.9,56.3
12/Oct/2021 16:00:00,218.14,416.65,11.64,6.88,30.27,4.53,6.32,7.55,9.95,9.95,2.46,18.52,78.1,987,55.4
12/Oct/2021 16:15:00,220.59,417.58,6.01,7.27,32.72,4.57,6.3,7.48,10.9,10.9,2.48,13.28,77.7,987.4,55
